nombre_entidad,nit_entidad,sector
ESE CENTRO DE SALUD NUEVO COLON,820003328,Salud y Protección Social
ESE CENTRO DE SALUD PUERTO PARRA,829003945,Salud y Protección Social
ESE CENTRO DE SALUD SAN BLAS DE TINJACA,820003619,Salud y Protección Social
ESE CENTRO DE SALUD SAN JOSE DE ALBAN,900131684,Salud y Protección Social
ESE CENTRO DE SALUD SAN JOSE DE NIMAIMA,832009187,Salud y Protección Social
ESE CENTRO DE SALUD SAN JOSE DE SAN MARCOS SUCRE,823001035,Servicio Público
ESE CENTRO DE SALUD SAN ROQUE DE GUEPSA SANTANDER,804015164,No aplica/No pertenece
ESE CENTRO DE SALUD SANTA LUCIA ATLÁNTICO,802006991,Salud y Protección Social
ESE CENTRO DE SALUD SANTO ECCEHOMO,820003876,Salud y Protección Social
ESE CENTRO DE SALUD TIMOTEO RIVEROS CUBILLOS,900147959,Salud y Protección Social
ESE CENTRO HOSPITAL LUIS ANTONIO MONTERO,814003182,Salud y Protección Social
ESE CLINICA MATERNIDAD RAFAEL CALVO C,806001061,Salud y Protección Social
ESE CUASPUD CARLOSAMA,814006607,Salud y Protección Social
ESE HOSPITAL ARSENIO REPIZO VANEGAS,891180113,Salud y Protección Social
ESE HOSPITAL CRISTIAN MORENO,824000426,Salud y Protección Social
ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE MARMATO,810001392,Salud y Protección Social
ESE HOSPITAL DEPARTAMENTAL SAN CAYETANO,890801274,Salud y Protección Social
ESE HOSPITAL EL CARMEN,804016365,Salud y Protección Social
ESE HOSPITAL EL PEÑON SANTANDER,900000615,Salud y Protección Social
ESE HOSPITAL EL SALVADOR DE UBATE,899999147,Salud y Protección Social
ESE HOSPITAL ESPECIAL DE CUBARA,826002304,Salud y Protección Social
ESE HOSPITAL FRANCISCO ELADIO BARRERA,890905097,Salud y Protección Social
ESE HOSPITAL HECTOR ABAD GOMEZ1,800143438,Salud y Protección Social
ESE HOSPITAL HELI MORENO BLANCO,800026173,Salud y Protección Social
ESE HOSPITAL HILARIO LUGO,832000029,Salud y Protección Social
ESE HOSPITAL INTEGRADO LANDÁZURI,890205516,Salud y Protección Social
ESE HOSPITAL INTEGRADO SAN BERNARDO DE BARBOSA,890205456,No aplica/No pertenece
ESE HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,890204895,Salud y Protección Social
ESE HOSPITAL ISMAEL SILVA,808003500,Salud y Protección Social
ESE HOSPITAL IVAN RESTREPO  GOMEZ,890980971,Servicio Público
ESE HOSPITAL JOSE RUDENCIDO LOPEZ PARODI,806006753,Salud y Protección Social
ESE HOSPITAL LA DIVINA MISERICORDIA,900196347,Salud y Protección Social
ESE HOSPITAL LA MISERICORDIA DE CALARCAQUINDIO,890000600,Salud y Protección Social
ESE HOSPITAL LAURA PERDOMO DE GARCIA,813003431,Salud y Protección Social
ESE HOSPITAL LOCAL CARTAGENA DE INDIAS,806010305,Salud y Protección Social
ESE HOSPITAL LOCAL DE CALAMAR,806006537,Salud y Protección Social
ESE HOSPITAL LOCAL DE CANDELARIA ATLANTICO,802010301,Salud y Protección Social
ESE HOSPITAL LOCAL DE SITIONUEVO,819001363,Salud y Protección Social
ESE HOSPITAL LOCAL DE SUCRE SANTANDER,804008746,Salud y Protección Social
ESE HOSPITAL LOCAL DE TENERIFE,819001302,Salud y Protección Social
ESE HOSPITAL LOCAL DE TURBANA,806007817,Salud y Protección Social
ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA,818001019,Salud y Protección Social
ESE HOSPITAL LOCAL MAHATES,806007880,Salud y Protección Social
ESE HOSPITAL LOCAL NUESTRA SEÑORA SANTA ANA,819000626,Salud y Protección Social
ESE HOSPITAL LOCAL SABANAS DE SAN ANGEL,819003599,Salud y Protección Social
ESE HOSPITAL LOCAL SAN MARTIN DE LOBA,806007769,Salud y Protección Social
ESE HOSPITAL MARINILLA,890980752,Salud y Protección Social
ESE HOSPITAL MENTAL DE FILANDIA,890000992,Salud y Protección Social
ESE HOSPITAL MENTAL RUDESINDO SOTO,890500810,Salud y Protección Social
ESE HOSPITAL MUNICIPAL DE SABANAGRANDE,802003081,Salud y Protección Social
ESE HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES FUNZA DEL MUNICIPIO DE FUNZA,900750333,Salud y Protección Social
ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN,8001383111,Salud y Protección Social
ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE TABIO,8999999164,Salud y Protección Social
ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DEL COLEGIO,860020094,Salud y Protección Social
ESE HOSPITAL PADRE CLEMENTE GIRALDO,890981182,Salud y Protección Social
ESE HOSPITAL PEDRO CLAVER AGUIRRE YEPES,800139704,Salud y Protección Social
ESE HOSPITAL PEDRO NEL CARDONA,8909821340,Salud y Protección Social
ESE HOSPITAL PILOTO JAMUNDI,890306950,No aplica/No pertenece
ESE HOSPITAL PRESBITERO LUIS FELIPE ARBELAEZ,800029509,Salud y Protección Social
ESE HOSPITAL PSIQUIÁTRICO SAN CAMILO,890200500,Salud y Protección Social
ESE HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCION VALLE DE TENZA,900004894,Salud y Protección Social
ESE HOSPITAL REGIONAL SUR ORIENTAL,807008827,Salud y Protección Social
ESE HOSPITAL SALAZAR DE VILLETA,860015929,Salud y Protección Social
ESE HOSPITAL SAN ANTONIO  CALIFORNIA,804011439,No aplica/No pertenece
ESE HOSPITAL SAN ANTONIO CERRITO,804013228,Salud y Protección Social
ESE HOSPITAL SAN ANTONIO DE GIGANTE,891180065,Salud y Protección Social
ESE HOSPITAL SAN ANTONIO DE NATAGAIMA,800182136,Salud y Protección Social
ESE HOSPITAL SAN ANTONIO DE PADUA DE SIMITI,900196366,Salud y Protección Social
ESE HOSPITAL SAN ANTONIO DEL TEQUENDAMA,900036553,Salud y Protección Social
ESE HOSPITAL SAN BERNARDO,890802223,Salud y Protección Social
ESE HOSPITAL SAN FRANCISCO DE ASÍS,800133887,Salud y Protección Social
ESE HOSPITAL SAN JORGE DE AYAPEL,812001219,Salud y Protección Social
ESE HOSPITAL SAN JOSE DE AGUADAS,890801035,Salud y Protección Social
ESE HOSPITAL SAN JOSE DE ISNOS,813010996,Salud y Protección Social
ESE HOSPITAL SAN JOSE DE NEIRA CALDAS,890801562,Salud y Protección Social
ESE HOSPITAL SAN JOSE DE VITERBO,8908029789,Salud y Protección Social
ESE HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,890202024,Salud y Protección Social
ESE HOSPITAL SAN JUAN DE DIOS DE ITUANGO,890980840,Salud y Protección Social
ESE HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE GALAN SANTANDER,890201933,Servicio Público
ESE HOSPITAL SAN JUAN DE DIOS DEL PEÑOL,890980486,Salud y Protección Social
ESE HOSPITAL SAN ONOFRE,8230004965,Salud y Protección Social
ESE HOSPITAL SAN PEDRO,819001312,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE CAQUEZA,832001411,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE CAROLINA DEL PRINCIPE,890906344,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE CONCEPCION,890203551,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE EBEJICO,890982370,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE FUSAGASUGÁ,890680025,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE GIRARDOTA,890980727,Salud y Protección Social
ESE HOSPITAL SAN RAFAEL DE LETICIA,838000096,Salud y Protección Social
ESE HOSPITAL SAN ROQUE1,890980866,Salud y Protección Social
ESE HOSPITAL SAN SEBASTIAN DE SURATA,804005751,Salud y Protección Social
ESE HOSPITAL SAN VICENTE DE PAUL,890981561,Salud y Protección Social
ESE HOSPITAL SAN VICENTE DE PAUL DE ARANZAZU,890802218,Salud y Protección Social
ESE HOSPITAL SAN VICENTE DE PAUL SANTA ROSA DE CABAL,891480036,Salud y Protección Social
ESE HOSPITAL SANDIEGO DE CERETE,891080015,Salud y Protección Social
ESE HOSPITAL SANTA ISABEL,800014405,Salud y Protección Social
ESE HOSPITAL SANTAMARIA,890905198,Salud y Protección Social
ESE HOSPITAL SANTANDER HERRERA,819002025,Salud y Protección Social
ESE HOSPITAL SANTO DOMINGO SAVIO,804005555,agricultura
ESE HOSPITAL ULPIANO TASCON QUINTERO,891301447,Salud y Protección Social
ESE HOSPITAL UNIVERSITARIO DE SANTANDER,900006037,Salud y Protección Social
ESE HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,891780185,Salud y Protección Social
ESE INSTITUTO DE SALUD DE BUCARAMANGA,800084206,Salud y Protección Social
ESE MUNICIPAL DE SOACHA JULIO CESAR PEÑALOZA,8320017942,Salud y Protección Social
ESE NUESTRA SEÑORA DE LAS NIEVES,900005067,Salud y Protección Social
ESE REGIÓN DE SALUD CENTRO ORIENTE ALMEIDAS,860024766,Salud y Protección Social
ESE SALUD AQUITANIA,891855492,Salud y Protección Social
ESE SAN ANTONIO DE PADUA DE PINCHOTE SANTANDER,804015047,No aplica/No pertenece
ESE SAN BLAS DE MORROA,823002856,Salud y Protección Social
ESE SAN ISIDRO DE TONA,804005695,Salud y Protección Social
ESE SAN JOSE DE GUAVATA,804010394,Salud y Protección Social
ESE SANTIAGO DE TUNJA,8200038502,Salud y Protección Social
ESE UCATA CHARTA,804009386,Salud y Protección Social
ESEHSNT,806007343,Salud y Protección Social
ESP PIEDECUESTANA DE SERVICIOS PUBLICOS,804005441,No aplica/No pertenece
ESPOCAM SA ESP,900370026,No aplica/No pertenece
ESPY SA ESP,900005956,No aplica/No pertenece
ESTABLECIMIENTO DE DESARROLLO URBANO Y MEDIO AMBIENTE DE SOLEDAD,900128208,Ambiente y Desarrollo Sostenible
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE CALARCA,890001780,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE CHAPARRAL,809003264,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE EL BORDO,817001054,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE GACHETA,832001803,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE MALAGA,804003256,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE TUMACO,840000137,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO SANTA ROSA DE CABAL,816001880,Ley de Justicia
ESTABLECIMIENTO PENITENCIARIO MEDIANA SEGURIDAD Y CARCELARIO SONSON,811010113,Ley de Justicia
ESTABLECIMIENTO PUBLICO AMBIENTAL BARRANQUILLA VERDE,901034433,Ambiente y Desarrollo Sostenible
ESTABLECIMIENTO PÚBLICO AEROPUERTO OLAYA HERRERA,800157073,Transporte
ESTADO SURORIENTE ESE,9001455729,Salud y Protección Social
Empresa Autonoma de El Peñol,901537748,No aplica/No pertenece
Empresa Distrital de Desarrollo y Renovación Urbano Sostenible de Santa Marta EDUS,901128252,"Vivienda, Ciudad y Territorio"
Empresa Social del Estado Hospital Departamental San Simon,890802628,Salud y Protección Social
Empresa Social del Estado Hospital Ruben Cruz Vélez,821000831,Salud y Protección Social
Empresa de Desarrollo Territorial Sostenible IVEST IN SABANA,901675985,Planeación
Empresa de Desarrollo Urbano de La Ceja,901105143,No aplica/No pertenece
Empresa de Servicios Públicos de Paratebueno ESP,822005431,No aplica/No pertenece
Empresa de Servicios Públicos de Sopó,8320033189,No aplica/No pertenece
Empresa oficial de Acueducto Alcantarillado y Aseo de Sincelejo EMPAS ESP,800079938,No aplica/No pertenece
Ese Centro de Salud San Miguel,900135676,Salud y Protección Social
FABRICA DE LICORES DEL TOLIMA,890704763,Industria
FOMVITI,800125595,"Vivienda, Ciudad y Territorio"
FONCEP,860041163,Hacienda y Crédito Público
FONDO DE BIENESTAR SOCIAL DE EMPLEADOS Y LA ESCUELA DE CAPACITACIO DE ALTOS ESTUDIOS FISCALES,901055869,No aplica/No pertenece
FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA DE LA GUAJIRA,900312050,Cultura
FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA DEPARTAMENTAL DE BOLIVAR,9008340559,Salud y Protección Social
FONDO DE BIENESTAR SOCIAL DE LA CONTRALORIA DEPARTAMENTAL DEL ATLANTICO,802024910,Servicio Público
FONDO DE BIENESTAR SOCIAL Y DE CAPACITACIÓN DE LA CONTRALORÍA GENERAL DE NORTE DE SANTANDER,900003576,No aplica/No pertenece
FONDO DE BIENESTAR SOCIAL Y ESCUELA DE CAPACITACION DE LA CONTRALORIA GENERAL DEL DEPARTAMENTO DE CORDOBA,900268501,No aplica/No pertenece
FONDO DE BIENESTAR SOCIAL Y ESCUELA DE FORMACIÓN DELA CGDM,900903253,No aplica/No pertenece
FONDO DE CAPACITACION BIENESTAR SOCIAL Y ESTIMULOS PARA EL PERSONAL VICULADO A LA CONTRALORIA DEPARTAMENTAL DEL CAQUETA,900312757,No aplica/No pertenece
FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA,900258772,No aplica/No pertenece
FONDO DE DESARROLLO LOCAL DE BOSA,8999990615,Servicio Público
FONDO DE DESARROLLO LOCAL DE LA CANDELARIA,899999061,Servicio Público
FONDO DE DESARROLLO LOCAL DE SANTA FE,899999061,Servicio Público
FONDO DE DESARROLLO SOCIAL DE EL RETIRO,900198194,Industria
FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,901252840,Planeación
FONDO DE VALORIZACION DEL MUNICIPIO DE MEDELLIN,900158929,Hacienda y Crédito Público
FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DE CHIQUINQUIRA,820002659,"Vivienda, Ciudad y Territorio"
FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DE VALLEDUPAR,800124740,No aplica/No pertenece
FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL BAGRE  FOVIS,800239510,"Vivienda, Ciudad y Territorio"
FONDO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DISTRITAL DE CARTAGENA DE INDIAS,800165392,"Vivienda, Ciudad y Territorio"
FONDO DE VIVIENDA DE INTERÉS SOCIAL DEL DEPARTAMENTO DEL HUILA,900094866,"Vivienda, Ciudad y Territorio"
FONDO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE SABANETA,811015791,"Vivienda, Ciudad y Territorio"
FONDO DE VIVIENDA OBRERA DE DUITAMA,800051294,"Vivienda, Ciudad y Territorio"
FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,805013033,"Vivienda, Ciudad y Territorio"
FONDO FINANCIERO DISTRITAL DE SALUD,8002469532,Salud y Protección Social
FONDO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DE SINCELEJO,823000029,"Vivienda, Ciudad y Territorio"
FONDO ROTATORIO MUNICIPAL DE VALORIZACION DE SINCELEJO,823000293,"Vivienda, Ciudad y Territorio"
FONVISOG,800200612,"Vivienda, Ciudad y Territorio"
FUNDACION GILBERTO ALZATE AVENDAÑO,860044113,Cultura
FUNDACION PARA EL SANEAMIENTO AMBIENTE HIGIENE EMPRENDIMIENTO Y DESARROLLO SOSTENIBLE,900541075,Ciencia Tecnología
FUNDACION UNIVERSITARIA DE POPAYAN CAUCA,8915018356,Educación Nacional
FUNDACION UNIVERSITARIA DE SAN GIL,8001528404,Ciencia Tecnología
GESTORA URBANA BANCO INMOBILIARIO DE IBAGUE,809009742,"Vivienda, Ciudad y Territorio"
GIROCCIDENTE SAS,9015500212,No aplica/No pertenece
GOBERNACION DE CALDAS,890801052,No aplica/No pertenece
GOBERNACION DE CUNDINAMARCA  ALTA CONSEJERÍA PARA LA FELICIDAD,899999114,No aplica/No pertenece
GOBERNACION DE NARIÑO,800103923,No aplica/No pertenece
GOBERNACION DE SUCRE,892280021,No aplica/No pertenece
GOBERNACION DEL CAQUETA,800091594,No aplica/No pertenece
GOBERNACION DEL CHOCÓ,891680010,No aplica/No pertenece
GOBERNACION DEL DEPARTAMENTO DEL CESAR,892399999,Servicio Público
GOBERNACION DEL GUAVIARE,800103196,Servicio Público
GOBERNACION DEL HUILA,800103913,Servicio Público
GOBERNACION DEL MAGDALENA,800103920,No aplica/No pertenece
GOBERNACION DEL QUINDIO,890001639,No aplica/No pertenece
GOBERNACION DEL VALLE  DEPARTAMENTO ADMINISTRATIVO DE HACIENDA Y FINANZAS PUBLICAS,8903990295,Hacienda y Crédito Público
GOBERNACION DEL VALLE  SECRETARIA DE ASUNTOS ETNICOS,890399029,No aplica/No pertenece
GOBERNACION DEL VALLE  SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA,890399029,No aplica/No pertenece
GOBERNACION DEL VALLE DEL CAUCA  DADI,8903990295,Servicio Público
GOBERNACION DEL VALLE DEL CAUCA  DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,890399029,Planeación
GOBERNACION DEL VALLE DEL CAUCA  SECRETARIA DE DESARROLLO SOCIAL Y PARTICIPACION,8903990291,Servicio Público
GOBERNACION DEL VALLE DEL CAUCA  SECRETARIA DE EDUCACION,890399029,Educación Nacional
GOBERNACION DEL VALLE DEL CAUCA  SECRETARIA DE VIVIENDA Y HABITAT,8903990295,Servicio Público
GOBERNACIÓN DE BOLÍVAR,890480059,Servicio Público
GOBERNACIÓN DE BOYACÁ,891800498,Servicio Público
GOBERNACIÓN DE CUNDINAMARCA  SECRETARÍA DE PRENSA Y COMUNICACIONES,899999114,"Vivienda, Ciudad y Territorio"
GOBERNACIÓN DE LA GUAJIRA,8921150151,Servicio Público
GOBERNACIÓN DE RISARALDA,891480085,No aplica/No pertenece
GOBERNACIÓN DEL CAUCA,891580016,Servicio Público
GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,892400038,No aplica/No pertenece
GOBERNACIÓN DEL VALLE  OFICINA DE CONTROL INTERNO,890399029,No aplica/No pertenece
GOBERNACIÓN DEL VALLE DEL CAUCA  OFICINA CONTROL DISCIPLINARIO INSTRUCCIÓN,890399029,No aplica/No pertenece
GOBERNACIÓN DEL VALLE DEL CAUCA  SECRETARIA DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,890399029,No aplica/No pertenece
GOBERNACIÓN DEL VALLE DEL CAUCA  SECRETARÍA DE DESARROLLO RURAL AGRICULTURA Y PESCA,8903990295,agricultura
GOBERNACIÓN DEPARTAMENTO DEL PUTUMAYO,800094164,Servicio Público
GOBERNACIÓN VALLE DEL CAUCA  SECRETARIA DE SALUD,890399029,Salud y Protección Social
GOBIERNO DEPARTAMENTAL,8001136727,Servicio Público
Gobernación Norte de Santander,800103927,No aplica/No pertenece
HMI,802013023,Salud y Protección Social
HONDA TRIPLE A SAS ESP,900981399,Servicio Público
HOSISMAELPERDOMO,8907045059,Salud y Protección Social
HOSPITAL CARLOS TORRENTE LLANO ESE,890701543,Salud y Protección Social
HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO ESE,844001355,Salud y Protección Social
HOSPITAL DE CALDAS EMPRESA SOCIAL DEL ESTADO,800155633,Salud y Protección Social
HOSPITAL DE CASTILLA LA NUEVA EMPRESA SOCIAL DEL ESTADO,900004059,Salud y Protección Social
HOSPITAL DEPARTAMENTAL CENTENARIO ESE,821003143,Salud y Protección Social
HOSPITAL DEPARTAMENTAL DE GRANADA ESE,8000370217,Salud y Protección Social
HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE ESE,890304155,Salud y Protección Social
HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE PUERTO CARREÑO,842000004,Salud y Protección Social
HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE RIOSUCIO  CALDAS ESE,890801989,Salud y Protección Social
HOSPITAL DEPARTAMENTAL SAN RAFAEL DE RISARALDA ESE,890801235,Salud y Protección Social
HOSPITAL DEPARTAMENTAL UNIVERSITARIO SANTA SOFIA DE CALDAS,890801099,Salud y Protección Social
HOSPITAL DONALDO SAUL MORON MANJARREZ ESE,825001119,Salud y Protección Social
HOSPITAL ESPECIALIZADO GRANJA INTEGRAL EMPRESA SOCIAL DEL ESTADO DE LERIDA TOLIMA,800116719,Salud y Protección Social
HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUE TOLIMA  EMPRESA SOCIAL DEL ESTADO,890706833,Salud y Protección Social
HOSPITAL GONZALO CONTRERAS ESE,891900367,Salud y Protección Social
HOSPITAL GUSTAVO GONZALEZ OCHOA,890982113,Servicio Público
HOSPITAL JUAN DOMINGUEZ ROMERO DE SOLEDAD ESE EN LIQUIDACION,8020097663,No aplica/No pertenece
HOSPITAL LA BUENA ESPERANZA DE YUMBO ESE,800030924,No aplica/No pertenece
HOSPITAL LOCAL ALVARO RAMIREZ GONZALEZ EMPRESA SOCIAL DEL ESTADO SAN MARTIN CESAR,824000441,Salud y Protección Social
HOSPITAL LOCAL DE GUAMAL PRIMER NIVEL,800037202,Salud y Protección Social
HOSPITAL LOCAL PRIMER NIVEL ESE FUENTEDEORO,822001570,Salud y Protección Social
HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA ESE,8090003830,Salud y Protección Social
HOSPITAL MUNICIPAL DE ACACIAS ESE,892000264,Salud y Protección Social
HOSPITAL NELSON RESTREPO MARTINEZ ESE,800125697,Salud y Protección Social
HOSPITAL NIVEL 1 PUERTO RICO,900061048,Salud y Protección Social
HOSPITAL NUESTRA SEÑORA DE LOS SANTOS ESE,891900481,Salud y Protección Social
HOSPITAL REGIONAL ALFONSO JARAMILLO SALAZAR ESE,890701718,Salud y Protección Social
HOSPITAL REGIONAL DE LA ORINOQUIA  ESE,8918550295,Salud y Protección Social
HOSPITAL REGIONAL DE MIRAFLORES ESE,800152970,Salud y Protección Social
HOSPITAL REGIONAL DE MONIQUIRA ESE,891800395,Salud y Protección Social
HOSPITAL REGIONAL DUITAMA,891855438,Salud y Protección Social
HOSPITAL REINA SOFIA DE ESPAÑA LERIDA TOLIMA,890706823,Salud y Protección Social
HOSPITAL RICARDO ACOSTA,809004280,Salud y Protección Social
HOSPITAL ROBERTO QUINTERO VILLA ESE,890000400,Salud y Protección Social
HOSPITAL SAGRADO CORAZON DE JESUS ESE DE EL CHARCO,8912011082,Salud y Protección Social
HOSPITAL SAN ANTONIO ESE DE HERVEO TOLIMA,890700907,Salud y Protección Social
HOSPITAL SAN CARLOS ESE SALDAÑA,890701300,Salud y Protección Social
HOSPITAL SAN JOSE,810001159,Salud y Protección Social
HOSPITAL SAN JOSE DE ORTEGA EMPRESA SOCIAL DEL ESTADO NIVEL 1,890700967,Salud y Protección Social
HOSPITAL SAN JUAN DE DIOS DE HONDA ESE,890700666,Salud y Protección Social
HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE COCORNÁ,890981108,Salud y Protección Social
HOSPITAL SAN JUAN DE DIOS ESE  RIONEGRO,890907254,Salud y Protección Social
HOSPITAL SAN RAFAEL DE EL ESPINAL TOLIMA ESE,890701033,Salud y Protección Social
HOSPITAL SAN VICENTE DE ARAUCA ESE,8002189794,Salud y Protección Social
HOSPITAL SAN VICENTE DE PAUL EMPRESA SOCIAL DEL ESTADO,890001098,Salud y Protección Social
HOSPITAL SANTA ROSA DE LIMA,809005452,Salud y Protección Social
HOSPITAL SANTO DOMINGO EMPRESA SOCIAL DEL ESTADO,800031724,Salud y Protección Social
HOSPITAL SUSANA LOPEZ DE VALENCIA,891501676,Salud y Protección Social
HOSPITAL TIMBIO EMPRESA SOCIAL DEL ESTADO,817000999,Salud y Protección Social
HOSPITAL UNIVERSITARIO CARI ESE EN LIQUIDACION,800253167,No aplica/No pertenece
HOSPITAL UNIVERSITARIO DE SINCELEJOESE,892280033,Salud y Protección Social
HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA ESE,890303461,Salud y Protección Social
HSVPG,890000448,Salud y Protección Social
I E ESCUELA NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO DE GUICAM,826000438,Educación Nacional
ICRD,900809150,Cultura
IDECESAR  COMPRADOR,9000624898,No aplica/No pertenece
IDEP,830007738,Educación Nacional
IDERF,890680338,deportes
IDUVI,900806301,"Vivienda, Ciudad y Territorio"
IE CIUDADELA EDUCATIVA DEL MAGDALENA MEDIO,829003367,Educación Nacional
IE MARCO FIDEL SUAREZ,890706965,Educación Nacional
IE Misak Mamá Manuela,891500960,Educación Nacional
IE SAGRADOS CORAZONES FLORENCIA,891190319,Educación Nacional
IE SAN JOSE DE LA SALLE,804006314,Educación Nacional
IED BOSTON,802003797,Educación Nacional
IED DENIS HERRERA DE VILLA,802010850,Educación Nacional
IED EL CAMPITO,802001962,Educación Nacional
IED GABRIEL GARCIA MARQUEZ,802001387,Educación Nacional
IED SONIA AHUMADA,802006717,Educación Nacional
IEDBETSABE ESPINOSA,802002086,Educación Nacional
IEDOLORESMARIAUCROS,8901030288,Educación Nacional
IEDU CAMPO ALEGRE,900424328,Educación Nacional
IEDU SAN FRANCISCO DE ASIS,811022438,Servicio Público
IEELCONCORDE,802006924,Educación Nacional
IEM JOSE ANTONIO GALAN,800024902,Educación Nacional
IENUESTRA SEÑORA DEL CARMEN TANGUA,814001536,Educación Nacional
IESJBOSCO,901034504,Servicio Público
IET FRANCISCO DE PAULA SANTANDER,802005379,Educación Nacional
IET SUMAPAZ,8000293827,Educación Nacional
IFC,800221777,agricultura
IMCTP,900005734,Cultura
IMDER,901716504,deportes
IMPACTO INFRAESTRUCTURA SAS,901693352,Servicio Público
IMRD MUNICIPIO DE LOS PATIOS,900323339,deportes
IMTCFDEGDOT,890680035,Industria
IMTTA,8001248333,Transporte
INCIVA,800086201,Ambiente y Desarrollo Sostenible
INDEPORTES MAGDALENA,8190008433,deportes
INDERBU,804002166,deportes
INDERCAS,844003345,deportes
INDERE,800003935,deportes
INDERHUILA,813005578,deportes
INDERMA MARINILLA,811008841,deportes
INDUSTRIA DE LICORES DEL VALLE,890399012,Industria
INDUSTRIA LICORERA DEL CAUCA,891500719,Industria
INEDISSA,802001774,Educación Nacional
INETRAM,800070519,Educación Nacional
INFIBAGUE,890700755,No aplica/No pertenece
INGENIERÍA DESARROLLO Y ADMINISTRACIÓN DE MANIZALES SA ESP Comprador,901498485,Servicio Público
INPECCARCEL Y PENITENCIARIA DE MEDIA SEGURIDAD DE BOGOTA,830032396,Ley de Justicia
INSITUCION EDUCATIVA JOHN F KENNEDY DE SOLEDAD,802003907,Educación Nacional
INSITUCION EDUCATIVA POLITECNICO DE SOLEDAD,890107378,Educación Nacional
INSPECCION DE TRANSITO Y TRANSPORTE DE BARRANCABERMEJA,890270948,Servicio Público
INSPECCIÓN DE TRANSPORTE Y TRÁNSITO MUNICIPAL EL CARMEN DE BOLÍVAR,800115099,Transporte
INSTIITUCION EDUCATIVA BETSABE ESPINAL,901002053,Educación Nacional
INSTITUCION DISTRITAL CARLOS MEISEL,890103077,Educación Nacional
INSTITUCION EDUCATIVA   ANTONIO NARIÑO,900060416,Educación Nacional
INSTITUCION EDUCATIVA  SAN JUAN BAUTISTA DE LA SALLE SINCE,823002500,Educación Nacional
